I:\VIDEO_DATA\2020_Data\PD\VIDEO\Greyscale\JP_Accord\FE\20201120\accord_jp_tp_pd_asphalt_markings_a95m_lowlight_cloudywithoutprecipitation_buildingclutter_2_rvs_pedestrian_1-5_na_na_13.5klux_20201120_038.vid,1,361
I:\VIDEO_DATA\2020_Data\PD\VIDEO\Greyscale\JP_Accord\FE\20201120\accord_jp_tp_pd_asphalt_markings_a95m_lowlight_cloudywithoutprecipitation_buildingclutter_2_rvs_pedestrian_1-5_na_na_13.5klux_20201120_039.vid,1,391
I:\VIDEO_DATA\2020_Data\PD\VIDEO\Greyscale\JP_Accord\FE\20201120\accord_jp_tp_pd_asphalt_markings_a95m_lowlight_cloudywithoutprecipitation_buildingclutter_2_rvs_pedestrian_1-5_na_na_13.5klux_20201120_040.vid,1,361
I:\VIDEO_DATA\2020_Data\PD\VIDEO\Greyscale\JP_Accord\FE\20201120\accord_jp_tp_pd_asphalt_markings_a95m_lowlight_cloudywithoutprecipitation_buildingclutter_2_rvs_pedestrian_1-5_na_na_13.5klux_20201120_041.vid,1,341
I:\VIDEO_DATA\2020_Data\PD\VIDEO\Greyscale\JP_Accord\FE\20201120\accord_jp_tp_pd_asphalt_markings_a95m_lowlight_cloudywithoutprecipitation_buildingclutter_2_rvs_pedestrian_1-5_na_na_13.5klux_20201120_042.vid,1,321
I:\VIDEO_DATA\2020_Data\PD\VIDEO\Greyscale\JP_Accord\FE\20201120\accord_jp_tp_pd_asphalt_markings_a95m_lowlight_cloudywithoutprecipitation_buildingclutter_2_rvs_pedestrian_1-5_na_na_13.5klux_20201120_043.vid,1,331
I:\VIDEO_DATA\2020_Data\PD\VIDEO\Greyscale\JP_Accord\FE\20201120\accord_jp_tp_pd_asphalt_markings_a95m_lowlight_cloudywithoutprecipitation_buildingclutter_2_rvs_pedestrian_1-5_na_na_13.5klux_20201120_044.vid,1,341
I:\VIDEO_DATA\2020_Data\PD\VIDEO\Greyscale\JP_Accord\FE\20201120\accord_jp_tp_pd_asphalt_markings_a95m_lowlight_cloudywithoutprecipitation_buildingclutter_2_rvs_pedestrian_1-5_na_na_13.5klux_20201120_045.vid,1,311
I:\VIDEO_DATA\2020_Data\PD\VIDEO\Greyscale\JP_Accord\FE\20201120\accord_jp_tp_pd_asphalt_markings_a95m_lowlight_cloudywithoutprecipitation_buildingclutter_2_rvs_pedestrian_1-5_na_na_13.5klux_20201120_046.vid,1,361
I:\VIDEO_DATA\2020_Data\PD\VIDEO\Greyscale\JP_Accord\FE\20201120\accord_jp_tp_pd_asphalt_markings_a95m_lowlight_cloudywithoutprecipitation_buildingclutter_2_rvs_pedestrian_1-5_na_na_13.5klux_20201120_047.vid,1,391
